NM_024179.5	0610009O20Rik	3.774955693549	3.6881467811199804	3.58366349054205	3.4895300910781604	6.18978898513906	4.93466274514243	4.64032014242463	5.357295111655019	4.6891481729216595	5.43233811315086	5.155712808701071	4.90463823404558	4.75288236627309	4.7071603163862	4.55453973781898	5.97357913364238	4.6823373232537	3.9663012539293803	4.88422181402021	5.18127750867222	5.40680874847866	3.51895051492437	3.6056958135038197	3.85934344965968	4.02244771392579	4.2326914521029	3.98540023967039	3.8562188364722205	3.70119416132531	3.8084983199100297	3.7563081242714103	3.5790956504612303	3.1561101850450997	2.95393008532039	3.0130852338850804	2.85501694515634	3.06073915785768	3.9365437191069703	3.31412513428177	3.821128530477	3.61007400263129	3.59274405270361	3.4042491846673397	4.05575963913952	4.10087675643202	3.81117300718459	3.90383847387633	3.71939155915071	4.00767990721256	3.28552354811243
NR_028113.1	0610039K10Rik	3.88494951674501	3.3708059557282697	3.72238951588724	2.98133209345317	1.05542474546659	1.07111049513505	2.78128626536206	1.43988372989881	0.0	0.0	0.0378882187296412	0.41895630263029604	0.0291772190030478	0.39865682839516103	0.0	3.11733931132924	2.07616570359357	0.835819000201035	1.13745761908651	0.7982745247864759	2.51962241548382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.796755553165822	1.14943497593881	1.4021272971836298	1.43918693892708	0.0	0.0	0.0	0.0	4.9087504728482	4.50463945873185	4.527489517182651	5.716999122680191	3.6449060896472902	4.03406601387197	3.52247011284199	3.774955693549	3.3202131543022597	0.0	0.0	0.0	0.0	0.0
NM_134054.2	1110002B05Rik	4.89798578681112	4.69785164471626	5.15660695383828	4.50778195710962	4.591272494661401	5.515882725734861	5.44064662252151	5.46847905343513	6.094407105225621	5.42919748847991	3.7457751494858	5.46093582742784	5.42517729101722	5.83500188936888	6.099316246994129	6.5457182226379595	7.10733217268965	5.83270017338009	5.6631738087369	5.1267664119088705	6.03243590457065	5.59495156409569	5.22668577311896	5.81318347106818	5.7332648473563	4.91727420563508	4.852053786361861	4.80882263267672	5.41919165910164	5.60225197784904	5.222379540073219	6.09025006473477	5.26935113287782	5.02154635279816	5.25216962778816	5.1647541034973	4.7985223471956795	4.63613735682641	4.30663409559708	4.39567978996952	5.25102597812424	4.74891200477489	5.1681646414407805	4.935473891804981	4.86973324819075	3.3500870107616403	4.09751809712115	4.74739277080817	3.77649356843521	4.70775116052691
NR_030694.1	1110002L01Rik	0.569014651726697	0.632835874112687	0.0	0.924419182013552	0.588363249710388	0.0	0.07277810095053901	0.0	0.0	0.29621657099889004	1.0613545580268	1.0708152035630099	0.26167522795689	0.329766564813026	0.0	0.0	0.0	0.0	0.0	0.10551717356429	0.0	1.73604630460034	1.63435628457993	2.54953364219644	2.5118500422769503	2.92441918201355	2.94713685336427	3.27604696304906	2.05947988121201	1.21741685841058	1.9944674901230999	1.39880456169817	1.66542915633441	2.00646679229102	1.8339911041911998	1.9602336716944502	1.98676769647205	1.4496194774082398	1.91612118173971	1.9390949046363	1.46320392042862	1.6550311940871998	1.6976314998311999	1.03828867364871	0.971162770159448	0.310247040510122	0.18921098658705604	0.555246816120913	0.0	0.0
NM_019772.2	1110004F10Rik	6.17096256718379	6.389095243239809	5.950144097928409	6.41604759567047	4.6239195225373	3.2229977110115295	4.15368375553139	4.27585631832102	4.25724450900654	4.57968703022066	4.47972853622074	4.5433412122875	4.4536756019664905	4.91081899080512	4.2657444261683395	3.61578116256227	2.2779906965454	2.9649179459088795	3.08582742604378	4.09705451022847	4.35893070284788	6.427746949351269	6.357397170500501	6.09683320032167	6.108576727390701	6.21230668841936	6.13422710159987	6.31747411920162	6.12260646265104	6.2996256524969105	6.1656265866285995	6.277376679381651	6.1078824191874	6.0425042631289605	6.026499097700059	6.00749603156692	5.32131481916466	5.4940859418797805	5.10754560118796	5.28498044635746	5.76597756455857	5.452753558485889	5.785568859935791	5.64974190488021	5.67377405553314	4.13877351989242	3.95597298854733	3.9895750205809106	4.35178378355484	4.16917139724051
NM_198001.2	1110008P14Rik	4.742308088557349	4.6098613168315	5.0725646108975395	4.70048410807482	5.94763109411198	6.401420558844791	6.52081822811159	6.704083466646099	6.430894074231079	6.809118568802369	5.796177218171639	6.767019109731411	7.326474430193	8.04911885122648	6.199108896759091	9.342148023509141	7.02245659153012	6.5192383758087695	8.03460090504976	7.6495364247997495	7.72215859930939	5.3294250234655305	4.520466251625691	4.8504244016672695	4.858359031190901	3.2122284677172406	2.79512897930179	3.89555468312333	4.32188481338691	4.5862603423168	4.8352621820708706	4.68610828492317	3.89071905713144	4.690227107688719	3.7171993295812897	4.62939742299871	4.603964541301309	5.5933567591608	4.431429072004209	5.24588731565628	5.501655692400281	5.3582731718617405	5.12566763107005	6.28944718677178	6.39474391770352	5.11607359305037	4.75420874151579	4.30044591489326	5.35989360304708	4.03484077124624
NM_026787.2	1110012L19Rik	3.00720267897362	3.0054053776268197	2.65813834625833	3.0155029216869402	2.1857841032392	0.752996867705548	1.01616110217576	1.77885196743453	2.11930637082756	2.60109269237652	0.0	1.56412448559608	2.5482121880108197	2.44027453017542	2.53036544552827	0.0	0.0	0.69362299653062	0.0	1.9939206765988302	1.46619378970228	4.31818666748878	4.10647395514936	4.37114760106508	4.40023733680404	4.91075184654984	4.97747684938229	4.07604595443941	3.27993478539959	3.4019034716079597	3.42017245954334	3.63678700521823	3.25387281759192	3.3267530459860404	3.5138065374337204	3.37937143518654	2.63917890065142	3.13158783816672	2.41798209851538	2.97579707879959	3.1730602554291405	2.8706527366109995	3.0994433381135296	3.2034047796826295	2.9970376324794104	3.77268802604778	3.26172787482969	3.15035820509273	2.60925144370661	2.6777044219207404
NM_001177964.1	1110015M06Rik	0.9397005013777441	1.37501718238437	0.804276638890621	1.19004588689444	1.93246564390921	0.0	0.795983003441434	1.0591821992116899	0.6467248760136949	0.7166661143278621	2.24125139505548	1.39729916254606	0.87729665063161	0.741971706536856	0.23191158871284398	0.0	0.0	0.0	0.0	0.555335176547137	0.0	0.5943001170948728	0.542921660674924	1.06105034805572	1.09416849472498	2.67748569116951	2.16196827761397	4.900886124270389	0.311828586094599	0.172013793408525	0.788192897031822	0.252827383616308	0.0	0.0	0.0	0.0	1.33283394021072	0.0	1.72185821581548	0.142766307659074	0.000923029488228661	0.0	0.32378509045144	0.0	0.0	0.21056342372528303	0.94802514964885	1.008494060113	0.511103650775402	0.6818000573113909
NM_001163741.2	1110021J02Rik	2.42808073602668	2.4529617283717595	2.77442442985214	2.6509965662555697	1.2488748252084199	0.7991950896081841	2.10392727895799	1.65754854778975	0.817582329411997	0.9885865347314191	0.0	2.3904393233062797	1.55047714933843	1.47816936583603	1.21395689572816	0.353289411429492	0.0514834755674668	0.36357480699036704	0.446806731394132	1.7824840528092099	1.5898353802953402	1.45339641671681	1.60646117966613	0.9253614544514771	0.9640141087429391	2.15208604602504	1.50078675938909	1.68679183812806	1.48926032880775	1.80013578087098	1.42426641299949	1.8368976658517502	1.4860604433326998	1.8901820608241	1.69549056318739	2.04827106663932	2.71556175412573	2.7667838339745403	2.7820625282545297	2.5390669721135297	2.8823143708846803	2.69197851801869	2.7954241007666303	2.8027660444614906	2.5562626344322403	0.359543659652791	0.0	0.0418317172087882	0.0	0.146798572228203
NM_026782.2	1110021J02Rik	2.3841133724176498	2.13263277275049	2.1356235169377498	2.4967333247959798	2.9886137998570095	2.44485785885988	3.1996817664875	2.5541639614701803	2.58229104303452	2.24745362419777	1.61070951000848	2.9214667992288303	2.7788330482636296	2.48722392374532	2.3617402911492102	3.4040856539727904	2.027798094423	1.6118333654459	2.2019537276513503	3.1714934801243504	3.3220867826142	2.20346429493105	1.74595150992221	1.34399330974076	1.6518668347652399	2.20834245275884	1.2957641598610001	0.81596064258304	1.78291174288082	2.05360142188534	1.9038519674835699	2.42235680875084	1.9421879266718798	2.23551263062772	2.01929270738898	1.73760889270953	2.7172278499474003	2.50924231602467	2.54371858073719	2.23819070776131	2.75982268637547	2.5012047279805203	2.88483428090958	2.6245173790595	2.26795820766861	2.31152927207114	1.8070168796186499	1.05010461870397	1.9518824206443999	1.05916142840771
NM_001122738.1	1110028C15Rik	1.5805989694440001	0.208991629334117	0.36006081509866295	1.2130548244185	0.0	0.0	0.0	0.0	0.0	0.946408977870611	0.16376921224634197	1.33244442978888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4635178341286998	1.0907111858996998	1.35775467144171	0.511366829479557	0.945293062478297	0.441727803413983	0.0	1.08562860437745	0.521834706525654	0.651297430836921	1.0520471737621602	0.0	0.226841421024453	0.0	0.7312093141385492	0.116364756691785	0.0	0.0114813263160321	0.0	1.32822180954906	0.0	1.41662899578457	0.0	0.0	0.0	0.0	0.12000682023823402	0.0	0.0323124699489438
NM_177645.4	1110028C15Rik	1.2669244332671699	1.7786795835981202	1.6955128345953998	0.44255607192379603	1.5472523890121601	0.0	0.0	0.0	0.0	0.9861487687379141	2.07290840866857	0.5254876091094111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11363382964643301	0.46016589467643104	0.0	0.0672256725319716	1.6828024923717702	0.804202282748825	0.650341796722693	0.99068625820425	1.9433400067701299	0.0589675531487573	1.7572451825191102	0.0	0.0	0.9963019651885558	0.38187029983313103	1.19572554751206	0.0	1.26796120303974	0.7177718228335892	0.8283472387679979	0.25544030486544395	1.31281036502844	0.0	0.0	0.5469561781414111	0.98173577199497	0.880136942208927	0.0	0.99430455412816
NM_001037742.2	1110034B05Rik	0.6818000573113909	1.7785534360327	0.565265707836912	1.6484608411219202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35066696592921	1.61685168605849	1.61367780089509	1.2407356263655902	1.7070608982634699	2.30422481075774	2.91192737853537	2.17302186656663	2.19371813406034	2.05384119026775	1.65568612872843	0.0	0.607058025607231	2.24916618065354	2.50460005470897	0.74046133371576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.323393128937568	0.0	0.0	0.0
NM_001114102.1	1110034B05Rik	0.28978725965951196	1.40695020890524	1.1874953952351999	0.9011391437821821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43700130113164	1.83317346323834	2.40071005906404	1.8085003792686998	0.0	0.19090558216130699	1.19517118814345	0.0	0.397310116576036	0.0	0.0	0.0851118797870814	0.0	1.3949421127553303	2.3091441660467797	0.0	0.804119660318577	0.39917109381982296	0.0979343554901616	1.0777557141096499	0.0	0.0	0.346349908169462	1.56402202405857	0.0	0.0	0.0	0.0	0.0
NR_004860.1	1110034B05Rik	0.159409600483557	0.0	0.0	0.318496172730226	1.37882232411134	0.0	0.0	0.0	0.313837902900757	0.0	0.0	0.447367603391771	0.513217845760673	0.0763812270263603	0.0	0.0	0.0	0.0	0.0	0.316145742293356	0.0	1.42320702927533	2.11677062393866	1.64964304818685	1.77554365024743	3.2642781939999903	3.20150056253513	2.92279155320001	1.3436409088733	0.551008985805823	1.32716997039999	1.9449296419878501	2.20174989936494	3.4392241805446	0.750855150012022	1.34652011558119	0.0	0.0	0.0	0.0	0.991687817317443	0.366151528954183	1.04586229790869	0.0	0.0	0.0	0.538776523841422	1.8884023186505299	0.198959261373132	2.01783284999909
NM_054099.2	1110038F14Rik	3.89684338774711	4.0302566131753395	4.654429812216491	4.36275741720203	0.8058042222885841	2.7432327349050296	3.1368869677770297	3.43688140791636	1.77313129248519	3.00309306617092	1.74301940757206	3.1013996331545095	3.2902533464795	2.9588185528093796	3.22369129250157	2.9747513896653395	2.1132070717577	1.76973366175174	2.51664303668651	2.68361337064336	2.69824515338688	4.6753417281165	4.4317031814888495	4.24039066038533	4.3360048208405395	4.219176266455009	4.08296651435123	3.69721780342278	3.25062359172591	3.79941892199108	3.56970981283387	4.06314912801091	4.61167994939472	3.8980728818254	4.64340599868851	3.5585982648092096	3.8930709239490895	4.77631458511622	3.6992184594241397	4.5656093607271	4.56387807770174	4.645655550617991	4.39235864204823	4.93598298346449	5.056128279324531	2.1849911504805903	2.04391489014725	1.98277276272984	1.9778330795394399	2.00171218395292
