1500015O10Rik	0.0	0.0	0.0	0.0	0.182628741268646	0.0	0.7094935693763129	0.0	0.0	0.0	0.0	0.0	0.335586154875812	1.79816667245252	0.0	4.71182525700246	0.0	0.0	0.0	0.3373114773309569	4.4499706853889816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.784763602797667	0.0	3.1006783163044305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ryr2	0.0	0.0	0.0	0.0	5.90162960483705	0.0	0.0	0.318554016812527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.234182457694101	0.0	0.0	0.0	0.0	0.0
Galr2	0.8767782041885991	1.05990206893762	1.57450845785378	1.12127406791649	0.0	2.62451270012696	0.0	0.0	0.0	1.42348673913511	0.0	0.0177794125612347	0.0	1.55134374524846	3.2536035886505896	0.0	2.66300981150446	2.16092986633541	2.41366719010279	0.0	1.2166845605391	0.0	0.0	0.0	0.0	0.0	0.28253469652347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100504320	4.18188969435348	4.544275173667139	3.4591561687448	4.2807485032829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4250564111045896	1.20869204567397	3.641950574337681	3.40040130426606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.590884614840785	0.0	1.00147079896169	0.0	0.602570900178978	0.0	0.6574936705558361	0.5702880483007061	0.0	0.0	0.0	0.0	0.0
LOC100504475	0.0	0.0	0.140359853583541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23518786285401005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.329479560701883	0.0	0.307183683440572	0.0	2.4609888885070097	0.552554138378626	1.44181808653354	0.22352140359589606	0.0	0.0	0.0	0.0	0.0	0.0
Stk25	4.35946494583082	4.43840597360023	4.6463527761653	3.99981063384846	4.51685353290041	6.45014064727205	4.90122894538153	5.25439373879657	4.13801985059227	5.018878934431902	5.65719123668252	5.1922296797679	5.40126182783626	5.28725064325462	6.55928836539966	5.28520984669837	6.034873777234348	6.51384127031711	5.690609851744468	5.05804802195494	5.808966748286049	4.00465419296336	4.02327309751763	3.87177466553986	4.00915006930917	5.06791401408847	4.7637196281487	4.32959723929323	4.16277398244944	4.65222833553208	4.33239286905762	4.6013875042209404	4.43682145757217	4.08161232285789	4.4650145245293	4.0487680290841	3.2823330445887406	3.93163578580566	3.20524861168512	3.85509271580275	3.68425770505893	3.608430781225061	3.60999129521268	4.08351123912727	4.26232791342912	3.15715692168203	2.89542477985432	2.84284410693663	3.1020937071924	2.48436502517937
Sdf2	5.19085581598318	5.007087833577679	4.929757864578	4.43872532908303	5.06835266047137	5.8582869135357	5.3623050600179	5.37215811868582	5.452345036597031	6.09218417682043	4.11012934609435	5.57000442603838	5.9044479698604	6.47900415209275	5.996533370280219	5.81659714674726	5.51771032623899	6.1804044960710085	5.91499736273865	5.7171335111999	6.60239303692296	4.84164611123607	4.5613627991403085	5.39110779997458	5.570280761060411	5.395792876269232	4.998502426894629	4.488026487094009	4.57649190510078	4.552893456606871	4.95369826194655	5.10080949165016	4.44768498149107	4.38467843059025	4.523869280091071	4.51381285256563	4.993248645041509	5.569281453333111	4.99431722758775	5.31290836101106	5.06266572922166	5.11083092416134	4.73305058336649	5.37820293672565	5.15233757957967	4.7575833558841385	4.471304536388192	4.10139795218253	4.5293899472731285	3.5246404378359504
Gmeb1	3.82912904698788	3.9570275568650337	3.9074864534410905	4.3223342091786785	0.390260460155111	1.2735158897021202	1.78059986894467	1.49856745966424	0.335586154875812	1.19362037073008	1.06851260420337	2.8754969997618	1.21809297295104	1.12479792707188	1.63761024622529	0.953488750950979	1.05194280182328	1.1713733811743898	1.15839519918142	1.30950800410854	1.61060557999446	2.73913521797005	2.7070477436279745	3.422886442007938	3.12420404465642	4.1106701968467005	2.9202037245545096	2.75365159851786	1.4687396982373602	1.854330840277	1.60181059658652	1.8819650480522512	2.47357393281023	2.32010915296163	2.5186380348693014	2.1235437045248498	2.02448989865651	2.4425640337364	1.67711580290421	2.4746281302085698	2.66853444122646	3.28417320473615	2.8264589992901303	2.65138469279364	2.6477496703485697	0.5357543807286671	0.00799916729210579	0.0	0.079647764492811	0.0
Usp14	5.092505967939534	4.965165524356861	3.8713508406340296	4.980875307319559	2.0916896802356897	0.26471656897701995	0.448678980986849	1.20729941346328	1.37540648969984	1.05925835626791	1.28801002876659	1.00127622046689	1.7481048089546298	1.8606490048684297	1.9932468332126	0.45455494573197	0.0878294089458658	0.0	0.379177328890808	1.34166131778516	0.503674386180473	5.961456950606384	5.711462981327796	5.90972270972214	5.8669079781431694	6.125841172683321	5.677057153371531	6.00370117122705	5.442333123329751	4.87868611062609	5.193918162811969	4.767623020463558	5.772148168231097	5.5979988867561605	5.122615026018536	5.783110869015031	3.34980402117827	2.7216976958932815	3.06746662943663	2.5522270387499	3.2912602288394304	2.47910895158512	3.30462347418805	2.08843336363282	1.85965553909695	1.88603111295438	2.64087076378566	3.04048217713353	2.35038691912724	3.69417817038162
Arvcf	0.0	0.0	0.0	0.0	2.07703444263243	2.66328085243019	4.31752115100171	3.89848892989266	2.77187079239964	4.72067794231126	1.35336846290318	3.4840091982697405	2.1434587270855303	3.8203117353179903	1.84243583392024	4.30027750619937	2.06247405128901	2.16129758809803	2.2127747565295	2.33558901307584	3.6087974172578696	2.44367560216442	2.60501541046737	1.5796049756777	1.90186898196191	3.0328678425988	3.03295597732996	2.85017533355278	2.07353577843738	1.70423013219495	2.1320898303393503	1.9216762522167	0.0	0.0	0.0	0.0	0.0	0.6139182056806639	0.0	0.0	0.0	0.0	0.0	0.5262491372775829	0.0	1.5003176748305205	1.24693095043609	1.4425348402087	1.94020434465204	1.2293910383418
